%
% Comments go after a '%' sign.
%
%
% Relation: selected_fe200
%
%
% Attributes: 201     Instances: 148
%
%

@relation selected_fe200

@attribute 'Time' numeric
@attribute 'avg t001' numeric
@attribute 'avg t003' numeric
@attribute 'avg t004' numeric
@attribute 'avg t005' numeric
@attribute 'time (s) Activity1' numeric
@attribute 'time (s) Activity2' numeric
@attribute 'time (s) Activity3' numeric
@attribute 'time (s) Activity4' numeric
@attribute 'time (s) Activity8' numeric
@attribute 'time (s) Activity9' numeric
@attribute 'time (s) Activity10' numeric
@attribute 'time (s) Activity12' numeric
@attribute 'time (s) Activity13' numeric
@attribute 'time (s) Activity14' numeric
@attribute 'time (s) Activity15' numeric
@attribute 'n m001' numeric
@attribute 'n m002' numeric
@attribute 'n m003' numeric
@attribute 'n m004' numeric
@attribute 'n m005' numeric
@attribute 'n m006' numeric
@attribute 'n m007' numeric
@attribute 'n m008' numeric
@attribute 'n m010' numeric
@attribute 'n m011' numeric
@attribute 'n m012' numeric
@attribute 'n m013' numeric
@attribute 'n m014' numeric
@attribute 'n m015' numeric
@attribute 'n m016' numeric
@attribute 'n m017' numeric
@attribute 'n m018' numeric
@attribute 'n m020' numeric
@attribute 'n m021' numeric
@attribute 'n m022' numeric
@attribute 'n m023' numeric
@attribute 'n m024' numeric
@attribute 'n m025' numeric
@attribute 'n m027' numeric
@attribute 'n m029' numeric
@attribute 'n m031' numeric
@attribute 'n m032' numeric
@attribute 'n m033' numeric
@attribute 'n m034' numeric
@attribute 'n m035' numeric
@attribute 'n m038' numeric
@attribute 'n m039' numeric
@attribute 'n m040' numeric
@attribute 'n m042' numeric
@attribute 'n m045' numeric
@attribute 'n m047' numeric
@attribute 'n m048' numeric
@attribute 'n m049' numeric
@attribute 'n m051' numeric
@attribute 'n m052' numeric
@attribute 'n d001' numeric
@attribute 'n d002' numeric
@attribute 'n d003' numeric
@attribute 'n d004' numeric
@attribute 'n d005' numeric
@attribute 'n d008' numeric
@attribute 'n d009' numeric
@attribute 'n d010' numeric
@attribute 'n d011' numeric
@attribute 'n d012' numeric
@attribute 'n d014' numeric
@attribute 'n d015' numeric
@attribute 'n Task1' numeric
@attribute 'n Task2' numeric
@attribute 'n Task5' numeric
@attribute 'n Task6' numeric
@attribute 'n Task7' numeric
@attribute 'n Task8' numeric
@attribute 'n Task9' numeric
@attribute 'n Task10' numeric
@attribute 'n Task11' numeric
@attribute 'n Task12' numeric
@attribute 'n Task13' numeric
@attribute 'n Action6' numeric
@attribute 'n Action7' numeric
@attribute 'n Action8' numeric
@attribute 'n Action9' numeric
@attribute 'n Action10' numeric
@attribute 'n Action11' numeric
@attribute 'n paz1' numeric
@attribute 'n paz2' numeric
@attribute 'n paz3' numeric
@attribute 'n paz5' numeric
@attribute 'n paz7' numeric
@attribute 'n paz8' numeric
@attribute 'n paz9' numeric
@attribute 'n paz11' numeric
@attribute 'n paz21' numeric
@attribute 'n paz25' numeric
@attribute 'n paz29' numeric
@attribute 'n paz33' numeric
@attribute 'n paz34' numeric
@attribute 'n paz35' numeric
@attribute 'n paz39' numeric
@attribute 'n paz43' numeric
@attribute 'n paz45' numeric
@attribute 'n paz52' numeric
@attribute 'n paz57' numeric
@attribute 'n paz58' numeric
@attribute 'n paz60' numeric
@attribute 'n paz62' numeric
@attribute 'n paz63' numeric
@attribute 'n paz66' numeric
@attribute 'n paz70' numeric
@attribute 'n paz71' numeric
@attribute 'n paz72' numeric
@attribute 'n paz73' numeric
@attribute 'n paz74' numeric
@attribute 'n paz75' numeric
@attribute 'n paz78' numeric
@attribute 'n paz79' numeric
@attribute 'n paz82' numeric
@attribute 'n paz85' numeric
@attribute 'n paz86' numeric
@attribute 'n paz88' numeric
@attribute 'n paz89' numeric
@attribute 'n paz91' numeric
@attribute 'n paz93' numeric
@attribute 'n paz94' numeric
@attribute 'n paz99' numeric
@attribute 'n paz100' numeric
@attribute 'n paz101' numeric
@attribute 'n paz102' numeric
@attribute 'n paz103' numeric
@attribute 'n paz105' numeric
@attribute 'n paz107' numeric
@attribute 'n paz111' numeric
@attribute 'n paz112' numeric
@attribute 'n paz116' numeric
@attribute 'n paz117' numeric
@attribute 'n paz118' numeric
@attribute 'n paz122' numeric
@attribute 'n paz128' numeric
@attribute 'n paz130' numeric
@attribute 'n paz131' numeric
@attribute 'n paz132' numeric
@attribute 'n paz134' numeric
@attribute 'n paz135' numeric
@attribute 'n paz136' numeric
@attribute 'n paz140' numeric
@attribute 'n paz145' numeric
@attribute 'n paz147' numeric
@attribute 'n paz149' numeric
@attribute 'n paz150' numeric
@attribute 'n paz152' numeric
@attribute 'n paz156' numeric
@attribute 'n paz158' numeric
@attribute 'n paz159' numeric
@attribute 'n paz160' numeric
@attribute 'n paz163' numeric
@attribute 'n paz166' numeric
@attribute 'n paz170' numeric
@attribute 'n paz175' numeric
@attribute 'n paz178' numeric
@attribute 'n paz179' numeric
@attribute 'n paz181' numeric
@attribute 'n paz184' numeric
@attribute 'n paz185' numeric
@attribute 'n paz188' numeric
@attribute 'n paz191' numeric
@attribute 'n paz194' numeric
@attribute 'n paz197' numeric
@attribute 'n paz199' numeric
@attribute 'n paz202' numeric
@attribute 'n paz203' numeric
@attribute 'n paz204' numeric
@attribute 'n paz205' numeric
@attribute 'n paz208' numeric
@attribute 'n paz210' numeric
@attribute 'n paz211' numeric
@attribute 'n paz216' numeric
@attribute 'n paz217' numeric
@attribute 'n paz218' numeric
@attribute 'n paz220' numeric
@attribute 'n paz221' numeric
@attribute 'n paz225' numeric
@attribute 'n paz231' numeric
@attribute 'n paz235' numeric
@attribute 'n paz237' numeric
@attribute 'n paz243' numeric
@attribute 'n paz247' numeric
@attribute 'n paz249' numeric
@attribute 'n paz250' numeric
@attribute 'n paz251' numeric
@attribute 'n paz254' numeric
@attribute 'n paz255' numeric
@attribute 'n paz257' numeric
@attribute 'n paz259' numeric
@attribute 'n paz262' numeric
@attribute 'n paz268' numeric
@attribute 'n paz269' numeric
@attribute 'n paz274' numeric
@attribute 'trend' numeric
@attribute 'act Consumption' numeric
@attribute 'avg Consumption' {'down','up'}

@data
690,19.15,19.625,18.25,21.866666666666667,95,267,292,607,132,81,39,478,223,408,180,84,64,14,0,6,48,129,128,98,0,14,742,140,116,140,206,92,14,68,52,81,46,84,36,22,0,0,0,0,0,30,12,12,44,0,0,0,0,24,398,4,0,0,0,4,0,0,0,0,9,0,0,17,29,54,13,5,7,3,1,1,1,1,4,52,9,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.914906130385793,3530.898591549296,'up'
700,19.15,19.625,18.25,21.866666666666667,220,162,356,465,53,69,28,215,126,364,95,122,54,14,0,2,36,140,132,74,8,6,334,168,144,174,332,116,22,68,58,116,58,146,40,10,0,0,0,0,0,16,8,8,44,0,0,0,0,38,108,2,0,0,0,4,0,0,0,0,7,0,0,25,21,19,9,10,1,9,1,1,0,0,10,30,2,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.36780137226903,3180.374811083123,'down'
690,22.75,20.08333333333333,21.75,23.15,184,241,216,462,159,218,40,201,184,442,143,114,118,20,4,16,78,262,222,6,20,22,521,238,120,124,254,82,0,68,60,117,66,110,46,58,100,12,8,2,18,44,32,34,50,0,0,0,0,16,552,8,0,16,0,10,0,8,8,0,6,0,0,18,33,51,44,13,8,5,2,0,1,1,9,43,10,23,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.493568788632434,1711.6716247139589,'up'
690,26.0,26.0,25.5,25.75,267,276,328,419,58,0,43,244,187,387,60,90,30,12,0,2,46,130,114,22,4,12,308,132,102,138,262,100,0,66,52,76,54,66,34,10,0,0,0,0,0,0,0,0,36,0,0,0,0,34,436,4,0,0,0,0,0,22,10,0,5,0,0,17,27,19,23,9,1,2,2,1,1,0,12,13,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.114780704005788,1811.119733924612,'down'
900,26.0,26.0,25.5,25.75,245,243,261,593,92,80,72,172,179,441,104,88,44,6,4,8,28,118,114,156,14,6,406,130,102,148,282,92,0,64,58,80,44,116,34,20,0,0,0,0,0,8,4,2,44,0,0,0,0,40,432,0,0,0,0,0,0,0,0,0,9,0,0,18,20,17,30,10,1,2,2,1,1,1,5,14,9,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.469448043960235,1981.96875,'up'
975,23.369565217391305,22.33333333333333,21.0,24.90909090909091,528,187,320,0,171,147,57,189,0,419,0,121,26,12,2,20,72,117,123,58,10,6,520,222,112,128,174,70,0,46,42,100,46,122,30,36,0,0,0,0,0,18,12,26,40,0,0,0,0,24,371,0,0,0,0,4,0,10,4,0,2,0,0,11,17,21,26,24,3,2,1,1,1,0,0,9,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6178350527857983,2355.667105263158,'down'
700,25.214285714285715,22.785714285714285,22.0,23.875,186,143,316,598,64,58,21,354,146,286,108,126,52,12,4,4,40,208,176,144,6,6,350,196,176,196,272,128,2,116,83,118,76,156,44,30,0,0,0,0,0,24,18,28,56,0,0,0,0,40,102,2,0,0,0,7,0,0,0,0,7,0,2,24,29,14,20,6,1,12,1,1,1,0,9,27,17,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.137589277969222,4039.365914786968,'down'
930,25.214285714285715,22.785714285714285,22.0,23.875,391,211,258,520,85,34,49,234,225,357,68,138,108,18,4,8,32,238,212,79,160,98,477,175,156,192,344,142,10,104,86,124,86,156,58,48,0,0,0,0,0,12,10,8,70,0,0,0,0,48,36,6,0,0,0,4,0,0,0,0,6,0,0,24,27,40,31,32,1,5,3,2,0,0,2,29,6,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06984567331068,1526.7678899082568,'up'
930,22.92105263157895,22.785714285714285,19.75,23.55,470,259,251,486,115,65,40,261,283,594,48,86,38,8,4,4,54,120,98,28,14,8,514,140,82,112,260,96,0,42,42,72,34,90,18,12,0,0,0,0,0,22,10,6,28,0,0,0,0,34,200,1,0,0,0,3,0,14,8,0,8,2,0,18,19,16,38,29,7,2,2,2,0,0,5,15,16,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6301561593658952,2195.5376623376624,'down'
690,21.846153846153847,21.47435897435897,22.692307692307693,24.32051282051282,147,141,265,478,73,220,37,233,338,445,98,125,66,8,0,4,109,200,159,28,6,4,359,227,134,183,373,107,4,82,58,127,58,152,36,24,0,0,0,0,0,6,4,4,44,0,0,0,0,38,0,0,0,0,0,0,0,9,5,0,0,0,0,23,32,33,20,4,20,4,1,4,3,0,6,23,21,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9466504734520513,1496.5534798534798,'down'
930,19.571428571428573,17.75,18.714285714285715,22.0,66,122,506,625,264,139,54,0,383,0,305,114,106,6,0,8,116,212,146,72,6,6,282,148,134,152,250,96,0,60,58,130,30,106,26,22,0,0,0,0,0,12,10,10,38,0,0,0,0,30,350,2,0,0,0,4,0,0,4,0,0,2,2,10,32,12,15,2,1,0,0,0,0,0,11,9,7,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.72085022695617,1816.571649484536,'up'
690,22.702380952380956,23.35897435897436,21.714285714285715,23.846153846153847,217,191,246,536,73,66,41,295,272,375,115,115,48,6,2,12,59,114,141,18,13,7,337,232,145,166,363,126,15,84,54,106,75,103,51,30,15,69,64,705,306,177,38,17,58,11,26,195,45,26,0,0,0,0,0,0,0,14,12,0,14,0,0,18,34,38,22,11,0,6,1,5,2,0,9,23,6,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.56932994498904,2669.3390625,'up'
930,28.7,28.75,30.5,27.25,174,304,271,416,62,105,39,117,187,876,77,94,44,16,0,2,48,106,140,10,24,12,461,134,132,154,276,120,10,104,64,96,64,88,40,44,0,0,0,0,0,40,22,16,54,0,0,0,0,54,272,6,2,0,0,14,0,16,0,0,4,2,2,16,22,41,20,8,1,4,2,3,0,0,10,29,1,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1884267949993495,2088.021276595745,'down'
660,22.818181818181817,22.0,22.25,23.55,175,150,312,457,40,141,35,135,164,364,79,110,54,24,6,2,52,164,138,74,0,26,653,166,137,179,341,95,2,84,66,112,64,118,36,26,0,0,0,20,40,6,6,4,38,0,0,0,0,38,0,4,0,0,0,2,0,0,0,0,11,0,0,28,29,31,28,7,1,5,1,3,1,1,15,33,2,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.665378804534096,3648.9613636363633,'down'
990,23.166666666666668,23.5,23.5,25.772727272727277,127,145,156,477,28,18,27,163,179,358,42,138,78,20,0,8,44,158,186,40,26,30,394,167,161,188,304,88,0,84,68,134,62,86,36,42,0,0,0,0,0,12,4,10,48,0,0,0,0,40,52,6,0,0,0,2,0,22,8,0,15,0,0,20,24,24,13,14,1,5,2,2,1,0,17,26,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.511481988513834,1567.8967032967034,'down'
954,23.166666666666668,23.5,23.5,25.772727272727277,290,142,151,622,75,151,62,130,260,419,102,122,86,40,2,6,64,202,192,160,28,4,236,98,158,196,336,134,12,84,52,108,72,112,40,18,0,0,0,0,0,0,0,0,38,0,0,0,0,34,128,4,0,0,0,0,0,0,0,0,15,0,0,26,27,12,16,6,1,6,1,1,1,0,12,36,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1843127657254486,2071.379816513762,'down'
690,23.75,25.0,25.0,24.571428571428573,187,194,206,427,124,74,58,173,256,486,49,142,40,22,0,2,50,162,172,32,2,10,88,152,170,180,286,106,0,88,66,124,78,96,50,12,0,0,0,0,0,12,12,12,56,0,0,0,0,26,332,7,0,0,0,0,0,20,0,0,6,0,0,19,20,24,21,12,1,4,2,2,2,0,3,14,6,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8049370113334464,2362.795918367347,'down'
980,22.9,22.85,22.316666666666663,25.78333333333333,125,273,405,512,59,146,54,222,165,480,185,102,40,6,0,2,26,110,118,168,2,2,369,136,118,162,381,104,0,74,62,94,54,126,38,24,0,0,0,0,0,14,8,8,56,0,0,0,0,38,142,0,0,0,0,2,0,0,0,0,9,0,0,23,29,19,14,6,4,4,0,0,0,0,10,28,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.661341408614892,2355.372197309417,'down'
930,21.3,22.5,24.5,23.272727272727277,130,213,243,432,42,27,51,187,96,0,108,154,56,16,0,6,26,164,168,46,68,12,474,122,142,178,250,98,2,98,78,155,72,96,38,18,0,0,0,0,0,4,4,4,48,0,0,0,0,36,334,4,0,0,0,3,0,14,8,0,10,2,2,21,14,34,20,6,6,3,1,0,0,0,3,16,12,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.580419146455228,1607.7845036319611,'down'
930,24.125,25.75,24.25,23.928571428571427,273,222,141,465,66,76,44,176,137,402,83,118,62,20,2,6,42,126,148,38,10,16,474,164,150,174,258,86,0,62,60,120,58,82,40,16,0,0,0,0,0,0,0,0,48,0,0,0,0,28,648,4,0,0,0,0,0,14,0,0,14,0,0,21,25,24,21,13,3,6,2,2,2,1,4,23,11,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.0521527519115,1903.2628726287264,'down'
990,21.166666666666668,25.75,24.25,24.55,389,208,304,417,75,44,62,157,163,674,211,116,38,16,6,2,162,212,178,46,10,10,306,90,124,178,298,106,0,68,66,108,52,106,36,20,0,0,0,0,0,12,4,8,48,0,0,0,0,30,446,10,0,0,0,2,0,12,3,0,5,0,2,18,34,39,47,22,3,1,2,2,1,1,6,14,10,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8043262212760808,1885.8288508557457,'down'
920,24.0,23.25,25.666666666666668,26.53333333333333,203,161,248,417,69,71,35,173,253,489,82,99,34,10,0,2,74,156,130,8,4,8,526,190,124,170,268,112,0,70,36,99,52,92,34,12,0,0,0,0,0,0,0,0,34,0,0,0,0,26,292,2,0,0,0,0,2,18,8,0,11,0,0,17,22,25,27,20,4,3,2,1,0,0,6,23,15,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.768738374320131,1557.656862745098,'down'
910,20.666666666666668,21.473684210526315,18.5,22.75,323,227,379,423,131,41,53,189,363,367,68,108,80,24,2,8,68,160,134,80,8,10,318,136,140,156,338,114,4,77,50,108,60,102,48,32,0,0,0,0,0,24,6,4,62,0,0,0,0,30,108,4,0,0,0,7,0,0,0,0,9,0,0,19,36,25,28,25,1,5,1,3,4,1,12,21,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-9.583050603767314,2381.8003968253965,'down'
690,25.15217391304348,22.78125,21.25,22.05,213,186,411,504,81,93,23,0,179,398,29,108,52,12,2,6,110,108,188,46,6,4,212,212,120,138,244,98,0,114,72,124,94,84,41,32,0,0,0,0,0,20,12,14,48,0,0,0,0,28,495,4,0,0,0,4,0,0,10,0,2,0,0,14,28,16,35,9,1,10,2,1,1,1,4,23,1,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2575290270091141,2702.403269754768,'down'
945,21.346153846153847,23.9,21.166666666666668,24.863636363636363,428,161,329,486,67,111,55,301,239,503,76,76,58,4,2,4,30,120,114,84,14,8,414,180,150,186,296,140,0,34,26,68,38,120,30,24,0,0,0,0,0,80,6,6,34,0,0,0,0,60,338,0,0,0,0,4,0,22,14,0,0,2,2,16,19,57,32,23,1,1,1,1,0,0,4,14,19,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-8.538661791725985,2209.455555555556,'down'
